Year,State,Top10_adj,Top5_adj,Top1_adj,Top05_adj,Top01_adj,Top001_adj
1983,Arkansas,35.68977356,22.07416344,12.06117153,9.103849411,4.995013237,2.109277487
1984,Arkansas,37.95027924,24.10769463,11.8098774,8.869505882,4.843937874,2.067515135
1985,Arkansas,37.84386063,25.11064911,12.47708225,9.439312935,5.164314747,2.141210318
1986,Arkansas,38.74993515,27.4883213,14.7768364,11.58536434,6.61335659,2.878961802
1987,Arkansas,35.45714569,25.02358246,11.38765144,8.326054573,4.117660046,1.498605251
1988,Arkansas,36.88226318,26.92150688,13.61904049,10.42630577,5.606748581,2.214536428
1989,Arkansas,37.4004364,25.05779266,11.77318573,8.011663437,4.064908028,1.413158655
1990,Arkansas,38.23744965,25.65608406,12.40840435,8.855610847,4.733776093,1.807381272
1991,Arkansas,38.45763779,25.42497826,11.84529591,8.354289055,4.304943562,1.567474365
1992,Arkansas,39.71629715,26.55254173,12.73433018,9.57913208,5.13057375,2.029341698
1993,Arkansas,39.50757599,26.40487862,12.1039772,9.067829132,4.652554989,1.756312132
1994,Arkansas,40.12179947,27.50776482,12.82287788,9.952895164,5.307171345,2.144150496
1995,Arkansas,40.12095261,28.19519234,12.93357182,10.16567802,5.302043915,2.021541119
1996,Arkansas,39.66020584,28.25142288,12.82394886,10.00352192,5.152467728,1.926221967
1997,Arkansas,39.33156586,28.23966217,14.08539486,10.07880402,5.096378326,2.132965803
1998,Arkansas,41.01408768,29.93296623,15.82447052,11.36859035,6.34159708,2.852392435
1999,Arkansas,40.35587311,29.39480972,15.52184677,10.75531292,5.999588966,2.643494129
2000,Arkansas,40.79669571,29.87237358,16.08039093,11.10611725,6.659129143,3.185428619
2001,Arkansas,40.07799149,28.79091263,14.88570023,10.20454788,5.641815662,2.690363646
2002,Arkansas,41.17741394,30.23387718,14.23564434,10.97828007,5.96265173,2.423906803
2003,Arkansas,41.4211235,30.44439507,14.28219509,10.97589588,5.987190247,2.461838484
2004,Arkansas,42.27329636,31.66990852,15.5980444,12.09233093,6.819270134,2.854219198
2005,Arkansas,42.67739487,32.18061066,16.67526817,13.09212875,7.507948875,3.14889431
2006,Arkansas,42.89149094,31.52102089,16.44952965,12.84737873,7.231688499,2.950355053
2007,Arkansas,43.44289017,31.6479702,17.38990021,13.84584141,8.177042961,3.620137215
2008,Arkansas,44.33721161,31.9621563,16.99254227,13.43246555,7.933859348,3.611256599
2009,Arkansas,46.16500854,33.43465042,17.30979729,13.68147564,8.243402481,4.025486946
2010,Arkansas,46.73587418,33.53702927,17.43770218,12.83466339,8.116168976,4.604324341
2011,Arkansas,47.17526627,33.6717453,17.6618557,13.2849474,8.472923279,4.585221767
2012,Arkansas,50.17401886,36.6704216,21.046875,17.26579285,11.84868526,6.84514904
2013,Arkansas,46.83972549,32.76800537,17.07005882,13.26749706,8.353726387,4.578294277
1917,California,40.95264816,29.57932091,15.38890266,11.79444027,5.903857708,1.804616809
1918,California,41.42619324,29.81824684,15.22562027,11.36415386,5.3408885,1.497108698
1919,California,41.13470078,29.92092705,15.38722134,11.28254414,5.147658825,1.453352451
1920,California,37.23202133,26.71253204,13.05725765,9.363452911,3.941123247,0.962584734
1921,California,39.19442749,28.27453041,13.7338438,9.844197273,4.162406445,0.94959873
1922,California,38.9297905,28.54876518,14.58980179,10.63344383,4.578919411,1.219586015
1923,California,36.86760712,26.55796051,13.74531841,9.962389946,4.298215389,1.22013855
1924,California,38.78020477,28.12703323,15.11767673,11.11955929,5.060428143,1.481262803
1925,California,44.229702,30.84016991,16.68078613,12.38710022,5.927955627,1.91991961
1926,California,45.37447739,31.48539734,17.70888901,13.44734287,6.960169792,2.583902836
1927,California,45.15587997,32.29708862,17.93933296,13.53182983,6.800949574,2.345928192
1928,California,48.25532532,35.56913376,20.47963333,15.85737896,8.570692062,3.141783714
1929,California,46.22482681,33.02187347,17.92638969,13.60733223,7.040740013,2.416018724
1930,California,44.37893677,30.13560104,14.75707245,10.95566273,5.442547321,1.853790283
1931,California,44.05830383,28.91094589,13.26826477,9.627223969,4.648685455,1.551300168
1932,California,45.55954361,29.72032738,13.11362457,9.590773582,4.769619942,1.416533709
1933,California,43.8520813,29.77657509,13.59761524,10.05854607,5.136527061,1.59122479
1934,California,47.74243164,32.42841339,14.84755516,11.00248051,5.380233765,1.516429663
1935,California,47.36227798,31.79912949,15.36631298,11.40809917,5.42009306,1.534542084
1936,California,45.9845314,32.49494553,17.15793228,12.87514687,6.057417393,1.65862
1937,California,44.71620178,31.31244469,15.77047062,11.71756554,5.4336586,1.475063801
1938,California,42.42279434,28.82705498,14.11810875,10.53116417,5.270807266,1.904392362
1939,California,44.93083954,29.88339043,13.78698921,10.06434059,4.604344845,1.20223999
1940,California,40.93766022,28.45292091,13.55748177,9.933264732,4.520376205,1.243029118
1941,California,37.73874664,26.01440048,13.38120651,9.921563148,4.655634403,1.409519076
1942,California,29.90428734,21.65944672,11.56971264,8.616605759,4.037945747,1.181328416
1943,California,28.95069313,21.68881226,11.06895638,7.995331764,3.525090694,0.864620864
1944,California,28.08537674,20.24618721,10.02181053,7.193707466,3.122093678,0.837896407
1945,California,29.86729813,21.81629181,11.00261116,7.937865257,3.474197388,0.932357252
1946,California,32.23278046,23.23291779,11.62501812,8.317986488,3.656756401,1.066123128
1947,California,30.19515991,21.4987812,10.7108469,7.600721836,3.396599531,0.977780759
1948,California,34.18362427,24.12423515,12.36385632,9.002894402,3.9914186,1.176193714
1949,California,32.72278595,22.4763813,11.54211426,8.438656807,3.84193325,1.287675738
1950,California,33.94857025,24.20130348,12.78270054,9.29522419,4.306350231,1.130900383
1951,California,31.34002876,22.78538322,11.7899971,8.445246696,3.763382912,1.156098723
1952,California,29.49455452,21.29454613,10.32971191,7.338783264,3.067298889,0.900950134
1953,California,27.78763962,19.88810539,9.21945858,6.571161747,2.684504747,0.773343027
1954,California,29.87930489,22.11537933,10.37918949,7.473989487,3.256532907,1.054484963
1955,California,31.18894196,23.04125404,10.64575863,7.41465044,3.335010767,1.097623825
1956,California,30.08893204,21.2352066,9.457140923,6.542763233,2.848342657,0.913940728
1957,California,31.28785706,20.71697807,9.164719582,6.418464661,2.836641788,0.93813169
1958,California,32.26903152,21.41001129,9.496524811,6.609216213,2.841515303,0.916001141
1959,California,32.4418602,22.21419525,9.910672188,7.115252018,3.148697138,1.002648592
1960,California,31.70195198,21.53833389,9.332025528,6.522631645,2.876081467,0.943331659
1961,California,33.08753204,22.50176048,9.702137947,7.048018932,3.354556561,1.189736009
1962,California,32.07836914,21.54896545,8.835660934,6.394837856,2.852906942,0.989901781
1963,California,32.17672729,21.50784683,8.765789032,6.382991314,2.866177559,0.990541101
1964,California,32.4104805,22.52468491,9.503493309,6.964524746,3.080364227,1.062602878
1965,California,33.17741394,22.45602226,9.845918655,7.153298855,3.251134157,1.163441062
1966,California,32.05448532,21.09989929,9.140298843,6.617111206,2.970506191,1.03286767
1967,California,33.54243851,22.31331253,9.90674305,7.256391525,3.491270065,1.493188858
1968,California,33.58382797,23.0644722,10.30134201,7.433123589,3.748277903,1.569537282
1969,California,31.69755173,21.6789093,9.405918121,6.759831429,3.411534548,1.50658083
1970,California,30.95386314,20.25712204,8.31540966,5.702897072,2.583374739,0.914027274
1971,California,31.88944244,20.9482975,8.684988022,6.073750019,2.829539537,1.09499836
1972,California,32.64137268,21.6103611,9.05818367,6.371679306,3.00742507,1.19259429
1973,California,32.17675781,21.17819023,8.748606682,5.967671871,2.662379742,0.921651065
1974,California,32.09091949,21.06885719,8.633803368,5.986120701,2.631060839,0.865600526
1975,California,32.14844131,20.92099762,8.323926926,5.774338722,2.472607851,0.83873713
1976,California,32.21076202,20.79983139,8.497420311,5.990606308,2.664720535,0.981121361
1977,California,33.13709641,21.49393082,8.896114349,6.381528378,2.898848772,1.066480517
1978,California,32.61675262,21.65551758,8.90472126,6.393107891,2.860680103,0.947295845
1979,California,32.5237999,22.80378342,10.23918056,7.347838879,3.802161932,1.892346859
1980,California,32.55755234,22.63884354,9.905414581,6.860954762,3.372983694,1.397596121
1981,California,32.99739075,22.47039795,10.09115696,7.049119949,3.577428341,1.523967743
1982,California,35.37171555,23.80251694,10.29604816,7.548688889,3.900107145,1.585847378
1983,California,35.90135193,23.63583374,10.88375759,8.095104218,4.292321682,1.72605896
1984,California,35.91059113,24.3216095,11.48735046,8.646285057,4.746217251,2.040668011
1985,California,37.49039459,25.49747849,12.45278549,9.488652229,5.278366566,2.241193771
1986,California,40.50457382,29.00658989,15.77325153,12.5477581,7.408755302,3.384876251
1987,California,37.92434692,26.59588051,13.00507069,9.807555199,5.211774826,2.102223873
1988,California,40.86601639,29.80450821,16.196661,12.78797913,7.387184143,3.232507706
1989,California,41.13499832,29.43701172,15.91059208,11.89904118,6.507763386,2.700759888
1990,California,42.34678268,30.33882904,16.38671112,12.34054565,6.747710705,2.810080528
1991,California,40.74010849,28.57707214,14.38317204,10.55784035,5.473231792,2.122370243
1992,California,41.44041824,29.38763428,15.03309917,11.25337791,6.015467644,2.430311918
1993,California,41.03372192,28.95602036,14.3657856,10.72588348,5.680588245,2.284472466
1994,California,41.08774185,29.0320797,14.34832001,10.66310406,5.636687756,2.250786304
1995,California,42.90351868,30.94873428,15.66066647,11.95856571,6.495501041,2.624640942
1996,California,44.4508667,32.24165726,17.36969566,13.51200581,7.680558205,3.306221724
1997,California,45.93491364,34.33006287,19.06697464,15.4946928,9.260725021,4.247413158
1998,California,46.20186615,34.9180336,19.79747772,16.17938042,9.699368477,4.366847515
1999,California,50.86713028,39.61535263,24.02975273,19.98280907,12.50386047,5.951536655
2000,California,55.18485641,44.39673615,28.91013718,23.58105087,15.9705658,8.255986214
2001,California,47.30389404,35.75382233,20.07935524,16.42615891,9.639073372,4.437726021
2002,California,45.01886368,32.80733871,17.68755722,13.7370472,7.817780495,3.397669792
2003,California,46.74113083,34.58969879,19.0779686,15.00962639,8.813168526,4.026431084
2004,California,48.67515564,37.52351379,21.68177032,17.41197014,10.65692806,5.014770031
2005,California,50.45943069,40.37861633,24.20210838,19.77727699,12.4458065,5.961850643
2006,California,50.10385895,40.13863373,24.02518272,19.63492584,12.28004837,5.824810028
2007,California,51.00016785,40.92074203,24.60083199,20.2039566,12.82261467,6.292641163
2008,California,48.04320908,37.2268486,20.67294502,16.4666729,9.899449348,4.621334553
2009,California,47.4515419,35.931633,18.77615166,14.5901165,8.450379372,3.899807692
2010,California,50.2824707,38.89439011,22.0317955,17.38027382,11.03699684,5.647829533
2011,California,49.90361786,38.57520294,21.50404358,16.78203201,10.35426426,4.977282524
2012,California,54.36426926,43.33649445,26.38096428,21.45942688,14.0697031,7.365771294
2013,California,51.472332,40.15593338,22.71503448,17.71355057,10.96467781,5.408883095
1917,Colorado,36.12275696,26.63911057,13.65075207,10.57139587,5.786067486,2.072937965
1918,Colorado,34.26579285,22.82556343,10.53810787,7.742325783,3.773944616,1.275616884
1919,Colorado,36.90192413,26.22184944,12.37408733,8.985443115,4.308341026,1.300452471
1920,Colorado,34.82349014,24.31867218,11.41890335,8.201236725,3.775943756,1.221713305
1921,Colorado,38.46590424,26.39402962,12.01922512,8.601667404,3.849482775,1.067772627
1922,Colorado,39.38228989,27.94399071,13.9623251,10.5783968,5.65609026,2.428746462
1923,Colorado,38.45035553,25.99194527,12.40613842,9.238722801,4.607261658,1.607526302
1924,Colorado,39.10189819,27.0893383,13.37125874,10.02555084,4.850619316,1.439831734
1925,Colorado,43.51220322,31.92345619,16.35177231,12.35767269,6.084180832,1.961370468
1926,Colorado,44.08667374,31.81884575,16.11135864,12.01929283,5.985243797,2.121400595
1927,Colorado,43.96930695,33.79409409,17.75653267,13.33021259,6.653972149,2.290856838
1928,Colorado,45.96272659,36.00127029,19.76434708,15.08357525,8.043119431,3.027746439
1929,Colorado,42.75992203,32.46886444,17.34632874,12.99483109,6.522708416,2.164191246
1930,Colorado,40.77355194,29.93486786,15.08512878,11.15990448,5.68730402,2.200120211
1931,Colorado,43.60368347,31.26565361,15.02291298,10.93613434,5.282851219,1.973223567
1932,Colorado,45.05543518,32.52936554,14.48404598,10.5138073,4.996862888,1.65672648
1933,Colorado,40.70223236,30.31564903,13.88170147,10.15766239,4.97094059,1.531401992
1934,Colorado,47.5996933,36.36735153,17.01503944,12.45692444,6.161326408,2.203511238
1935,Colorado,43.38980865,32.7443161,16.4702301,12.15132999,5.941608906,2.040574789
1936,Colorado,44.03977585,33.87472916,18.35692787,13.95148563,7.090024948,2.563203573
1937,Colorado,45.05345154,34.05937576,17.86750221,13.44744778,6.846382141,2.681650639
1938,Colorado,40.31936646,30.25016022,15.15496159,11.22883511,5.744356632,2.475892782
1939,Colorado,45.85710144,33.03446579,15.69714737,11.4556942,5.493161201,1.926200151
1940,Colorado,47.71996307,32.83891678,15.2870245,11.15518093,5.268345356,1.71580267
1941,Colorado,43.72451401,31.0068779,15.42637634,11.44731998,5.616078377,2.066931248
1942,Colorado,36.5292244,26.10287857,13.33747768,9.912909508,4.838743687,1.571408391
1943,Colorado,35.90973663,26.13011932,13.23536587,9.732899666,4.682456493,1.608187795
1944,Colorado,35.18203735,24.92724228,11.82869625,8.582421303,3.923135757,1.335984588
1945,Colorado,37.72257614,27.35728645,12.83758736,9.298685074,4.140953064,1.268282533
1946,Colorado,39.18455887,28.94000053,13.27193737,9.447544098,4.128542423,1.207858086
1947,Colorado,36.97616959,26.23397064,12.12613106,8.400924683,3.474216223,0.941107631
1948,Colorado,37.05175781,26.58794785,12.76593494,9.054117203,3.696867466,1.042935133
1949,Colorado,35.40450668,23.12071609,11.05671978,7.815437317,3.096666574,0.804360867
1950,Colorado,37.43425751,25.88249016,13.02725029,9.30572319,4.095612049,1.068500519
1951,Colorado,32.73450851,22.82719994,11.34318161,8.084289551,3.506652355,1.066074133
1952,Colorado,31.4206028,22.14331818,11.20348835,7.920788765,3.051130295,0.776595712
1953,Colorado,30.50091934,20.85208702,9.645040512,6.677065372,2.70743084,0.750033617
1954,Colorado,32.58503342,23.2181797,11.09942818,7.614684105,3.67179513,1.296169043
1955,Colorado,32.02394867,22.97113609,10.9932394,7.762466908,3.434591055,1.222494483
1956,Colorado,33.01808167,24.78309059,11.45851803,8.143512726,2.915014982,0.872098625
1957,Colorado,31.74847031,21.64127922,9.464520454,6.615949154,2.922242165,0.933104396
1958,Colorado,32.98345947,22.30911827,9.59112072,6.532603264,2.675927877,0.76578021
1959,Colorado,33.21991348,22.2246418,9.535655975,6.540961742,2.669148207,0.791745722
1960,Colorado,32.73545074,21.75673294,9.183785439,6.243201733,2.687462091,0.861605108
1961,Colorado,33.53380966,22.64811516,9.882745743,6.910445213,3.42773366,1.671697974
1962,Colorado,32.80626678,21.96785927,9.243542671,6.325104237,2.720641851,0.87581557
1963,Colorado,33.20256042,22.19307327,9.468811035,6.625745296,2.741164684,1.013863206
1964,Colorado,33.15235519,21.91869926,9.456905365,6.247871876,2.80412364,1.084372044
1965,Colorado,33.42321777,22.11874199,9.329995155,6.031826019,2.65826726,0.846001565
1966,Colorado,32.60068893,21.61374474,8.940520287,5.822459698,2.571261644,0.97493881
1967,Colorado,33.23131561,22.57685089,9.453904152,6.329217911,2.913473368,1.204045892
1968,Colorado,33.47781754,22.80131721,9.984184265,6.839457512,3.139673471,1.048869014
1969,Colorado,32.69879532,21.75308418,9.44599247,6.512056828,2.886193514,1.06788528
1970,Colorado,31.08934784,20.12478828,7.986058712,5.389126778,2.113613367,0.702822506
1971,Colorado,31.90961838,20.97925377,8.502223969,5.800065041,2.455143213,0.763254583
1972,Colorado,32.45230103,21.39395714,8.738717079,5.884784698,2.494543314,0.732457995
1973,Colorado,31.5982914,20.61215973,8.199412346,5.515642166,2.301590681,0.637916088
1974,Colorado,31.64570618,20.65784454,8.214017868,5.618332386,2.41099596,0.760382652
1975,Colorado,31.83322906,20.66298676,8.037535667,5.50180769,2.395414114,0.889143646
1976,Colorado,31.43092728,20.30155754,7.751739502,5.185862541,2.181740284,0.598771393
1977,Colorado,32.26768494,21.0240097,8.294214249,5.655514717,2.329881907,0.664369464
1978,Colorado,31.98208427,20.80440903,8.246873856,5.683571815,2.400304079,0.711016238
1979,Colorado,31.31235695,21.35395241,9.025712967,6.494870186,3.019734144,1.053032875
1980,Colorado,32.02709579,21.84621811,9.305003166,6.50201273,3.095701933,1.226660013
1981,Colorado,32.45419693,21.95373535,9.48320961,6.538037777,3.231132746,1.267283082
1982,Colorado,34.97078705,23.24631882,9.929408073,7.240437984,3.69395256,1.475156903
1983,Colorado,37.24260712,24.13633537,10.55977726,7.682928562,3.870545149,1.446570039
1984,Colorado,36.22894669,24.22953606,10.92870998,8.064239502,4.227443218,1.701702595
1985,Colorado,36.056427,24.2820816,11.18357372,8.308972359,4.358808517,1.701773643
1986,Colorado,37.49704742,26.26204109,13.28929329,10.24914646,5.631390572,2.321148157
1987,Colorado,34.31182098,23.01830482,10.15396404,7.325157166,3.511606216,1.222352147
1988,Colorado,36.71501923,25.59156227,12.51917839,9.446819305,4.912450314,1.849386454
1989,Colorado,35.57889938,24.62555313,11.35723305,8.560002327,4.357887745,1.632341266
1990,Colorado,36.84123611,25.64426804,12.17846203,9.268163681,4.792250633,1.842342615
1991,Colorado,36.82501984,25.30536652,11.61428928,8.601915359,4.2622509,1.549313784
1992,Colorado,38.45612717,26.82613373,12.89468479,9.696125984,5.013700008,1.931574464
1993,Colorado,38.85709,27.13681984,12.94447327,9.626369476,4.943341255,1.902125001
1994,Colorado,39.23400879,27.53820992,13.3146534,9.899505615,5.162325859,2.021634579
1995,Colorado,39.60165405,28.08979797,13.75928211,10.36503983,5.45531559,2.10716629
